;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;5.92731;3.01699;-2.35259;1.86454
2S1;Resting;0.0095048;0.013388345;0.023730115;0.052762467;0.010618192;0.014375138;0.028734727;0.058661413;0.012375611;0.017174891;0.028170596;0.065208764;0.008709237;0.012615887;0.023903141;0.054926087;0.007770837;0.014546873;0.02646135;0.069053086;0.013880204;0.018647268;0.034106151;0.072577332;0.013125448;0.017654987;0.030958361;0.075909372;-4.69921;-5.35298;-3.62427;13.8704
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-5.08054;1.57018;5.20939;-1.21877
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-6.85117;-7.36443;8.0636;-5.41746
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;0.567434;-3.45895;5.82116;-6.51733
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.94325;-11.088;12.3906;-7.08496
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-2.5728;-0.310061;2.13909;2.76467
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.319857;-2.01268;-0.598839;5.40104
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-6.63497;-2.52285;8.68673;-6.17644
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-7.10593;-7.8322;6.17658;1.66814
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-7.91156;-10.5047;13.5256;-9.79849
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;6.98919;1.93284;-5.05298;-0.498485
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.92958;-1.92929;10.8263;-11.2984
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-7.29409;-3.40757;11.8303;-6.63613
2S1;Form left;0.034525724;0.035967912;0.018020565;0.027366639;0.036291754;0.037478717;0.024910828;0.054314061;0.036118246;0.037187697;0.023861993;0.04624627;0.034884959;0.036583554;0.017634556;0.026954157;0.034962481;0.037744994;0.018004719;0.025777611;0.030927539;0.031740594;0.017613815;0.023169597;0.032359985;0.034562639;0.020763825;0.02139946;9.38069;9.98394;-5.38373;-0.353734
2S2;Form left;0.015489335;0.023144184;0.020865699;0.059815192;0.014421876;0.022877275;0.023257143;0.064611276;0.014937916;0.026602082;0.029109266;0.079138841;0.013578376;0.019955275;0.01787203;0.064789962;0.014218657;0.019795803;0.016626535;0.071148371;0.016550798;0.022079834;0.022961833;0.057825533;0.015098714;0.019066438;0.018726611;0.057870256;-2.25372;-0.571336;-5.10579;14.229
2S3;Form left;0.026855236;0.029170274;0.022804405;0.030649888;0.025266317;0.026810823;0.025504684;0.036563741;0.023126852;0.025143547;0.033339316;0.039103741;0.021122855;0.023913804;0.020560152;0.024900008;0.014903496;0.022169075;0.019237195;0.021983165;0.026753126;0.03619056;0.048062166;0.043613242;0.024577595;0.030951472;0.04277291;0.033054296;2.67713;3.6296;-3.31235;-0.0217484
2S4;Form left;0.033028531;0.036593009;0.019669286;0.028339053;0.038406547;0.03890628;0.021197474;0.030630963;0.052853928;0.047299285;0.025459444;0.03864034;0.02589106;0.026335105;0.018419517;0.029348871;0.017376553;0.019130152;0.015989027;0.024839054;0.042298304;0.038195914;0.022895096;0.029824804;0.026475376;0.027077946;0.01964765;0.024563121;8.65554;7.466;-5.31394;-1.6421
2S5;Form left;0.018380198;0.018083086;0.018397329;0.034530836;0.016545016;0.021392774;0.020443033;0.036385638;0.017348555;0.020512366;0.024696786;0.042023699;0.015040228;0.01916404;0.019493157;0.03562208;0.023989634;0.021848889;0.023871533;0.040415912;0.025375576;0.022680419;0.019568915;0.036427937;0.023155244;0.022547085;0.019659156;0.033696519;0.70221;-1.24669;-5.24441;1.70189
2S6;Form left;0.013621202;0.019974631;0.029717098;0.063355878;0.013772167;0.019877329;0.028480757;0.06391487;0.012190401;0.018921429;0.025831104;0.057520929;0.014061994;0.019679116;0.029818298;0.05491806;0.012407752;0.018661498;0.029709936;0.045366377;0.015281229;0.020553535;0.035138603;0.065551309;0.014166259;0.019316258;0.037119062;0.063663814;-2.9578;-2.21608;-2.86295;11.8963
2S7;Form left;0.034357829;0.028037089;0.031116674;0.055118409;0.015049514;0.015408399;0.021701022;0.049443384;0.016454992;0.015893845;0.024355046;0.055224158;0.013935021;0.015292563;0.03860898;0.07082338;0.010990507;0.012170999;0.017111056;0.043864749;0.01813633;0.016075638;0.020923864;0.036540216;0.017349402;0.014689841;0.020300701;0.03589275;-0.454393;-4.38647;-3.91777;7.32168
2S8;Form left;0.024337703;0.024396793;0.027907789;0.031702235;0.026313603;0.027056776;0.029277033;0.033843339;0.028569128;0.030028079;0.032530163;0.038341223;0.021359015;0.021994595;0.025225868;0.030470308;0.019651343;0.023101366;0.025940133;0.03256784;0.030362025;0.03149777;0.035854238;0.034150513;0.027841461;0.029240693;0.033223377;0.031691253;3.96209;2.89179;-3.12942;0.0599049
2S9;Form left;0.034668039;0.023548804;0.012788526;0.036331708;0.02513151;0.02222837;0.016299309;0.041591565;0.023814019;0.023276435;0.015693018;0.041042112;0.02253778;0.020825458;0.010987101;0.03038022;0.021426628;0.019453141;0.012769595;0.028336231;0.039152436;0.029542012;0.035051734;0.056492427;0.040793882;0.040237542;0.033032427;0.050937461;6.39122;2.00854;-5.82204;3.54223
2S10;Form left;0.013375191;0.017378596;0.031310326;0.027478893;0.014673583;0.019600012;0.037032368;0.026110309;0.015650404;0.021366282;0.042700461;0.025158934;0.014588611;0.017411395;0.030239155;0.027793624;0.015975624;0.017443628;0.030254091;0.023906589;0.026714685;0.026778005;0.062232821;0.026634487;0.030617957;0.027808055;0.061211852;0.026441591;-0.00213273;-1.26096;-0.61149;-3.08481
2S11;Form left;0.019271059;0.028288826;0.010667377;0.023465222;0.021013714;0.029966265;0.012368803;0.025505421;0.022800962;0.031504187;0.01304022;0.027379801;0.018546245;0.026867256;0.011362132;0.024472443;0.025732948;0.030778601;0.017158834;0.03667395;0.0298789;0.040243073;0.015078508;0.028586152;0.037568033;0.036360564;0.015033794;0.029506945;3.66676;6.80801;-7.02082;-2.4094
2S12;Form left;0.014305819;0.015496346;0.029064321;0.042853657;0.011001621;0.016422086;0.031113656;0.03924613;0.012404475;0.017355741;0.029385422;0.035871132;0.012945646;0.014681311;0.029883909;0.047816831;0.013359104;0.013454558;0.024480982;0.032924514;0.01902645;0.023829676;0.054976132;0.036668771;0.0213959;0.021384689;0.04540718;0.033759732;-2.26067;-3.91486;-2.10154;2.4155
2S13;Form left;0.032791201;0.035305151;0.017979869;0.032355533;0.037262889;0.039449764;0.022966793;0.040566303;0.035242636;0.037941439;0.024095854;0.044144041;0.030452159;0.032218257;0.018207692;0.032644298;0.029989847;0.030722608;0.02106268;0.044307603;0.037746497;0.03640304;0.020317895;0.033703462;0.033242506;0.031803339;0.017846681;0.029718893;8.9716;8.96583;-5.34887;1.57464
